@RELATION iris

@ATTRIBUTE fuel	REAL
@ATTRIBUTE idle 	REAL
@ATTRIBUTE class 	{354330030804267, 354330030793940, 354330030714458, 354330030781010, 354330030777323,  354330030688363}

@DATA
8.54214123006859,0.0834597875569044,354330030804267
6.86868686868765,0.189383070301291,354330030781010
5.00000000000103,0.487603305785124,354330030714458
8,0.330806065442937,354330030777323
4.54203262233347,0.796215429403202,354330030714458
7.37704918032908,0.0653465346534653,354330030804267
0.952380952384252,0.901639344262295,354330030714458
5.80645161290271,0.205583756345178,354330030804267
5.85714285714286,0.51109803262149,354330030688363
8.6700251889171,0.226515420063807,354330030714458
8.69005847953211,0.204413892908828,354330030793940
0,0,354330030777323
0,0.563131313131313,354330030804267
1.66666666664393,0.827586206896552,354330030793940
6.66666666666768,0.0820668693009119,354330030804267
6.78571428571527,0.136296296296296,354330030714458
6.22950819672147,0.140939597315436,354330030714458
6,0.479034307496823,354330030777323
0,0.968512486427796,354330030688363
6.96078431372597,0.178787878787879,354330030714458
10.1582278481011,0.133522727272727,354330030793940
6.83333333333333,0.224258289703316,354330030777323
8.54545454545454,0.139401289334269,354330030688363
9,0.310187531677648,354330030777323
7.90243902438901,0.384739734885225,354330030793940
7,0.287649402390438,354330030777323
6.6433566433574,0.37879767291532,354330030804267
10,0.286876907426246,354330030777323
9.01234567901318,0.222867092280905,354330030793940
7,0.281380130874479,354330030777323
6,0.324444444444444,354330030777323
2,0.411899313501144,354330030688363
0,0.908745247148289,354330030777323
6.66666666666667,0.285043988269795,354330030688363
6.10169491525262,0.157894736842105,354330030804267
6,0.28581713462923,354330030777323
5.75846833578801,0.126826722338205,354330030714458
8.47619047619107,0.100644122383253,354330030793940
6.84939411425276,0.329536073964009,354330030793940
8.23863636363641,0.174503150751333,354330030804267
6.6666666666654,0.407407407407407,354330030793940
7,0.238297872340426,354330030777323
6.73154362416147,0.366230677764566,354330030793940
0,0.785714285714286,354330030688363
0,0,354330030688363
6.89320388349568,0.2,354330030804267
7.83950617283937,0.22472647702407,354330030781010
9.47204968944091,0.0401606425702811,354330030804267
6.66666666666667,0.306406685236769,354330030688363
4.66666666666667,0.666544117647059,354330030777323
8.19444444444489,0.333058192323566,354330030793940
6.8,0.145737704918033,354330030777323
5.33333333333333,0.447309915518008,354330030777323
4,0.411575562700965,354330030777323
0,0.699242424242424,354330030777323
6.70312499999747,0.163690476190476,354330030714458
8.89502762430886,0.255156157925751,354330030793940
7.17391304348402,0.35361216730038,354330030793940
0,0.635103926096998,354330030777323
0,0.364197530864198,354330030793940
4,0.534375,354330030688363
8.60000000000218,0.147895335608646,354330030781010
6.99507389162565,0.253232360546731,354330030714458
7.81818181818182,0.191108288345506,354330030688363
7,0.29672131147541,354330030688363
8.5,0.219242902208202,354330030777323
8.99408284023629,0.263919333625603,354330030804267
6.63185874311766,0.098105548037889,354330030714458
6,0.626854020296643,354330030777323
1,0.584795321637427,354330030777323
6.5,0.270904925544101,354330030777323
8.69841269841279,0.134713375796178,354330030793940
6,0.237713675213675,354330030777323
5.12195121951206,0.420042643923241,354330030804267
8,0.457079970652971,354330030777323
5.00000000000974,0.267080745341615,354330030793940
12,0.303664921465969,354330030688363
7,0.346017699115044,354330030777323
5.89430894308934,0.586330935251799,354330030714458
8.06349206349172,0.422802294276015,354330030781010
8.53535353535327,0.0712894429294897,354330030804267
8,0.256216216216216,354330030777323
6.78391959798992,0.480173035328046,354330030793940
7.90739091718603,0.209085545722714,354330030804267
10.5,0.315145813734713,354330030688363
8.97321428571384,0.221332527572141,354330030793940
3.88235294117395,0.746928746928747,354330030793940
8.13380281690145,0.129572724612233,354330030781010
6,0.372993389990557,354330030777323
7.45833333333366,0.0562974600680807,354330030781010
0,0.675862068965517,354330030688363
8,0.358874878758487,354330030777323
7.26495726495964,0.420477815699659,354330030781010
7.00146580842523,0.0243111831442464,354330030714458
6.36363636363633,0.519064565327911,354330030781010
9.8231292517009,0.0734203121002814,354330030804267
6,0.366153846153846,354330030688363
6.16920152091252,0.52344479730992,354330030714458
6.8,0.183129426915647,354330030688363
6.66666666666667,0.320126782884311,354330030777323
9.1267605633803,0.186969439728353,354330030804267
0,0.91583779648049,354330030688363
7.5,0.304120111731844,354330030777323
7.13114754098537,0.158469945355191,354330030804267
10.2173913043476,0.120749137506161,354330030793940
2,0.430379746835443,354330030688363
9.25155925155892,0.11142498430634,354330030781010
0,0.846153846153846,354330030688363
1,0.110894941634241,354330030777323
6.79999999999968,0.257894736842105,354330030781010
9.29648241206026,0.146341463414634,354330030793940
8.33168316831687,0.251422070534699,354330030714458
7.72277227722767,0.328581485392467,354330030781010
0,0.000649350649350649,354330030688363
0.909090909085835,0.747292418772563,354330030714458
8.8,0.0879222582137899,354330030688363
8.79146919431278,0.101165695253955,354330030804267
2.49999999993747,0.842105263157895,354330030781010
8.89324191968668,0.0954692556634304,354330030804267
6.56250000000037,0.475838544627629,354330030714458
11.3628318584075,0.108658327201374,354330030793940
0,0.444954128440367,354330030777323
8.28571428571534,0.148148148148148,354330030781010
7.7551020408147,0.147110332749562,354330030793940
7.64571428571424,0.0994170984455959,354330030781010
9.7167755991284,0.123995808592386,354330030804267
0,0.850746268656716,354330030777323
7.20379146919422,0.459119496855346,354330030793940
12,0.339186691312384,354330030688363
5.63583815028896,0.0242792109256449,354330030714458
7.22222222222068,0.266759776536313,354330030781010
1,0.453947368421053,354330030688363
9,0.316432498472816,354330030777323
0.185185185185793,0.987226277372263,354330030804267
6.94444444444637,0.196691176470588,354330030781010
9.5,0.398430425596136,354330030688363
8.88142292490062,0.104329801934592,354330030781010
0,0.968094038623006,354330030781010
8.31460674157377,0.258785942492013,354330030781010
6.91876208897484,0.382565130260521,354330030714458
6.49122807018003,0.147757255936675,354330030804267
5.91836734693792,0.186142709410548,354330030793940
7.52873563218408,0.386215092097445,354330030793940
6.5,0.449725340339145,354330030777323
7,0.422626788036411,354330030688363
8.17194570135743,0.151319924575739,354330030804267
1.54696132596607,0.534188034188034,354330030714458
6.66666666666667,0.197743429204983,354330030777323
0,0.80241935483871,354330030688363
6.5442764578837,0.320055581287633,354330030804267
5.95744680851212,0.35016111707841,354330030804267
5.64705882352941,0.44251899290513,354330030777323
0,0.0590961761297798,354330030781010
7.47368421052632,0.200238379022646,354330030781010
6.85714285714286,0.479952519124242,354330030688363
0,0.972602739726027,354330030714458
4.74117647058951,0.0416666666666667,354330030714458
10.4629629629647,0.0975336322869955,354330030793940
6.8,0.380932896890344,354330030688363
7.92207792207858,0.347408829174664,354330030793940
5.5,0.350713842333954,354330030777323
8.89999999999964,0.0695865738845682,354330030781010
8.37338262476903,0.20630670831474,354330030804267
7.14285714285714,0.325916230366492,354330030777323
0,0.97339593114241,354330030688363
0,0.598039215686274,354330030688363
4.83333333333517,0.497553017944535,354330030793940
6,0.700673042862203,354330030688363
9.33333333333333,0.127291775798848,354330030777323
5.86666666666667,0.403510087752194,354330030688363
6.44444444444444,0.145368164970514,354330030688363
5.71428571424117,0.430769230769231,354330030793940
9.5,0.061015561015561,354330030688363
8.7878787878776,0.207865168539326,354330030793940
6.85714285714286,0.329274566969645,354330030688363
8.65979381443253,0.0950920245398773,354330030793940
5.63291139240624,0.28448275862069,354330030804267
7.74671052631564,0.366969696969697,354330030781010
3.18181818181943,0.815321477428181,354330030714458
1,0.0701492537313433,354330030688363
8.5219399538111,0.233576642335766,354330030804267
6,0.370762427978025,354330030688363
8.0820695807315,0.207510472770796,354330030804267
4.61538461538408,0.45565749235474,354330030804267
0.370370370368374,0.906730769230769,354330030714458
8.76602564102543,0.206078268109908,354330030781010
0,0.172614429790535,354330030688363
9.48275862068899,0.0576540755467197,354330030793940
7.88235294117647,0.263553744907553,354330030804267
8.18565400843904,0.288743418243916,354330030781010
8.55648535564851,0.101180438448567,354330030804267
10,0.395918367346939,354330030688363
8.80837359098235,0.164598842018197,354330030804267
7.41019214703414,0.108835437008812,354330030781010
9.23719958202738,0.11883646683221,354330030804267
0,1,354330030781010
6.72727272727461,0.311258278145695,354330030804267
8.32535885167479,0.103340292275574,354330030804267
9.39075630252073,0.0639302579004722,354330030804267
6.4788732394368,0.37146614069691,354330030804267
6.46153846153846,0.305786350148368,354330030777323
5.58823529411954,0.489411764705882,354330030781010
12,0.259387637203928,354330030688363
9.0909090909111,0.091254752851711,354330030804267
6.58914728682189,0.383196721311475,354330030781010
6,0.452015745893851,354330030688363
8.66873065015475,0.176470588235294,354330030804267
1,0.689507494646681,354330030777323
8.04878048780595,0.0973684210526316,354330030793940
10,0.294274300932091,354330030777323
0,0.251908396946565,354330030688363
9.72004479283324,0.128252445100572,354330030793940
6.5,0.209629314017895,354330030688363
10.2016607354688,0.138467100506146,354330030793940
7.45762711864305,0.151271753681392,354330030781010
5.73529411765058,0.346978557504873,354330030714458
9.85130111524185,0.0526486837829054,354330030793940
1,0.301369863013699,354330030777323
7.62411347517686,0.276546540759299,354330030781010
6,0.248527679623086,354330030688363
5.76923076923077,0.427500776638708,354330030777323
6,0.444444444444444,354330030688363
7.27574750830555,0.343892654585697,354330030781010
6.76991150442517,0.413793103448276,354330030781010
8.44444444444602,0.104109589041096,354330030781010
6.07843137255193,0.232943469785575,354330030804267
0,0,354330030688363
9.40540540540509,0.141237600377893,354330030793940
9.30434782608719,0.267256088102994,354330030793940
8.89999999999984,0.135760845133738,354330030781010
5.71428571429314,0.554285714285714,354330030781010
8.1842105263164,0.113266097750194,354330030714458
0,0.708333333333333,354330030777323
7.07664884135469,0.449489026637628,354330030781010
8.13333333333333,0.13327920979636,354330030777323
9.33333333333333,0.346720214190094,354330030777323
5.68,0.46259267580319,354330030688363
5.4,0.598471986417657,354330030688363
7.8861788617885,0.345317220543807,354330030793940
0,0.868421052631579,354330030777323
6,0.516366612111293,354330030688363
10.3185840707968,0.0695386702849389,354330030781010
5.26315789473533,0.597081930415264,354330030793940
6,0.584663876401591,354330030688363
8,0.316470588235294,354330030793940
7.09677419354853,0.380845826806892,354330030793940
8.80952380953355,0.255364806866953,354330030804267
0,0.748475609756098,354330030688363
9.11830357142862,0.0989125888749477,354330030804267
9.23089171974516,0.147297297297297,354330030793940
0,1,354330030793940
0,0.977392614920874,354330030688363
0,0.814814814814815,354330030688363
9.50639853747671,0.0576776165011459,354330030804267
8.33780160857866,0.053639846743295,354330030804267
7,0.232606438213915,354330030688363
2.00000000000455,0.79874213836478,354330030714458
8,0.123348017621145,354330030777323
5.94936708860708,0.243788819875776,354330030804267
6.81388012618235,0.542920847268673,354330030781010
8,0.334437086092715,354330030688363
9.64017991004542,0.207340631036703,354330030793940
7.87564766839389,0.0166534496431404,354330030714458
5.54140127388327,0.232876712328767,354330030714458
8.18401937046055,0.141357027463651,354330030714458
8.14814814814732,0.0980662983425414,354330030714458
0,0.993036211699164,354330030804267
6.3513513513498,0.218944099378882,354330030804267
0,0.0208955223880597,354330030714458
8.95397489539782,0.325813221406086,354330030793940
0,0.588235294117647,354330030688363
0,0.493150684931507,354330030688363
7.28260869565233,0.218790218790219,354330030781010
0.294117647059768,0.96,354330030714458
7.8515624999989,0.414059325477448,354330030793940
6,0.260393873085339,354330030688363
7.33333333333333,0.397449908925319,354330030777323
9.94100294985309,0.179703168872844,354330030714458
0,0.164383561643836,354330030793940
4,0.681156448636457,354330030688363
8.92663043478206,0.18558055509936,354330030781010
0,0.965357967667437,354330030777323
4,0.512658227848101,354330030777323
8.98477157360434,0.314363464268812,354330030781010
0,0,354330030688363
2,0.454314720812183,354330030777323
0,0,354330030777323
7.83505154639187,0.245183887915937,354330030781010
8,0.334092202618099,354330030777323
9,0.427138079311992,354330030777323
7.94573643410875,0.0474910394265233,354330030714458
9.30635838150279,0.184468592631858,354330030781010
8,0.307007786429366,354330030688363
8.07692307692126,0.162229102167183,354330030781010
5.23076923076923,0.524833864710176,354330030688363
4.8,0.604332327940773,354330030688363
8.13661202185793,0.33399209486166,354330030793940
7.15555555555491,0.284725227174383,354330030793940
10.5440414507769,0.168736303871439,354330030793940
7.77777777777637,0.204026845637584,354330030793940
6.54736842105271,0.452371843917368,354330030793940
6,0.474457215836526,354330030688363
8,0.310386473429952,354330030777323
8.35725677830909,0.208523592085236,354330030781010
4.8,0.462066473988439,354330030688363
6.02564102564041,0.465753424657534,354330030804267
0,0.59,354330030688363
5.54022988505783,0.246666666666667,354330030714458
0,0.769607843137255,354330030793940
8.59999999999958,0.202510804692324,354330030804267
7.3275862068946,0.268860353130016,354330030781010
6,0.268551236749117,354330030688363
2,0.324894514767932,354330030688363
6.5,0.227936879018118,354330030688363
8.14814814814861,0.0479603087100331,354330030804267
5.22222222222222,0.665191372646802,354330030777323
10,0.3760907504363,354330030777323
3.33333333334849,0.546153846153846,354330030804267
2,0.945880452342488,354330030688363
8.58585858586048,0.269276393831554,354330030793940
7.11111111111111,0.302615321252059,354330030688363
0,0.995145631067961,354330030688363
7.33333333333333,0.48246035559827,354330030777323
6.94915254237307,0.381621088938162,354330030793940
0,1,354330030804267
8.21138211382102,0.235512367491166,354330030793940
7,0.224203821656051,354330030688363
5.5,0.455850681981335,354330030688363
7.79816513761465,0.227307482250137,354330030781010
8,0.34593023255814,354330030688363
6.5,0.520046149408711,354330030688363
7,0.336713995943205,354330030777323
6.88888888888889,0.225374855824683,354330030688363
5.19999999999952,0.229268292682927,354330030714458
8.45528455284511,0.213470319634703,354330030781010
6.25000000000174,0.205394190871369,354330030804267
9.14893617021511,0.283203125,354330030793940
8.65384615384646,0.121212121212121,354330030804267
0,0.870307167235495,354330030688363
6.61538461538461,0.52348224513173,354330030688363
6.55616942909726,0.351473922902494,354330030793940
8.59374999999988,0.117468046256847,354330030804267
5,0.503803888419273,354330030688363
7.95275590551078,0.247102212855638,354330030804267
7,0.119178082191781,354330030688363
8,0.348250610252238,354330030777323
10.4109589041092,0.132237871674491,354330030804267
6.5,0.274954296160878,354330030688363
7.71667662881053,0.0681631984270031,354330030714458
6.69811320754786,0.191704035874439,354330030804267
6.66666666666667,0.360640301318267,354330030688363
0,0.887931034482759,354330030793940
5.35353535353506,0.515192210844385,354330030804267
12,0.3957805907173,354330030688363
7.07692307692308,0.320944366526414,354330030804267
0,0.68695652173913,354330030688363
8.57142857142914,0.166445623342175,354330030781010
6,0.404198895027624,354330030688363
9,0.295442908346134,354330030777323
7.17842323651473,0.395250212044105,354330030793940
0,0,354330030688363
7,0.291828793774319,354330030777323
7,0.62979797979798,354330030777323
9.41759603469622,0.24777259227832,354330030781010
12,0.302351623740202,354330030777323
7.33333333333333,0.356309650053022,354330030777323
6.08000000000029,0.183990442054958,354330030714458
7.75,0.165816326530612,354330030777323
9.26258992805765,0.0663716814159292,354330030781010
5.09433962263971,0.104234527687296,354330030804267
5,0.42838370565046,354330030688363
8,0.220543806646526,354330030777323
6.39999999999903,0.274864376130199,354330030804267
7.45118191161355,0.0843725126028124,354330030714458
10.7741935483871,0.144530511996977,354330030793940
6.28378378378567,0.30638852672751,354330030804267
9.36842105263299,0.148907103825137,354330030781010
6.49720670391098,0.375482625482626,354330030793940
6.57142857142857,0.142631745029978,354330030688363
6.66666666666667,0.320127504553734,354330030688363
9.04665314401623,0.0564879246827671,354330030804267
8.34821428571376,0.319327731092437,354330030793940
6.66666666666667,0.387315968289921,354330030688363
1.25000000000213,0.5,354330030804267
8,0.408114558472554,354330030688363
10.0000000000001,0.0707916287534122,354330030793940
6.42857142857101,0.160737812911726,354330030714458
8,0.385216346153846,354330030777323
1,0.23728813559322,354330030688363
8.24829931972838,0.243785674829681,354330030793940
7.3477088948782,0.0375510204081633,354330030714458
6.9127516778532,0.281630740393627,354330030781010
0,0.0764331210191083,354330030688363
4.66666666666667,0.392116182572614,354330030688363
1.66666666670456,0.930693069306931,354330030804267
8,0.371563236449332,354330030777323
6,0.254448398576512,354330030777323
8,0.250764525993884,354330030777323
6.54761904761969,0.232894736842105,354330030804267
8.34264432029832,0.277013752455796,354330030781010
7,0.385101897399859,354330030777323
5.1428571428668,0.547651006711409,354330030793940
5.32710280373932,0.307392996108949,354330030714458
8.15569972196481,0.180579216354344,354330030804267
0.0344827586214467,0.310043668122271,354330030714458
6.27272727272723,0.405083829096809,354330030793940
7.36363636363636,0.126241356002704,354330030777323
8.05429864253389,0.147317854283427,354330030804267
6,0.194327731092437,354330030688363
8.65909090909281,0.158208955223881,354330030714458
4,0.778437190900099,354330030688363
